time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-16T17:22:17.290Z,-33.781,-179.4968,34,5.9,mww,,60,4.175,1.25,us,us1000e6hz,2018-08-15T19:46:54.040Z,"266km SSW of L'Esperance Rock, New Zealand",earthquake,8.1,1.8,0.051,37,reviewed,us,us
2018-05-16T14:20:27.470Z,18.2208,-100.4896,50.99,5,mb,,67,0.147,1.4,us,us1000e6dc,2018-08-15T19:46:53.040Z,"2km E of Tlapehuala, Mexico",earthquake,3.4,6.4,0.053,114,reviewed,us,us
2018-05-16T02:12:17.430Z,-3.7928,138.5901,90,5.5,mww,,15,6.389,0.91,us,us1000e61u,2018-08-15T19:46:52.040Z,"249km E of Enarotali, Indonesia",earthquake,7.6,1.9,0.061,26,reviewed,us,us
2018-05-15T15:48:09.940Z,-12.7763,45.581,17,5.9,mww,,39,5.965,1.02,us,us1000e5k1,2018-08-15T19:46:51.040Z,"32km E of Pamandzi, Mayotte",earthquake,6.7,1.7,0.063,24,reviewed,us,us
2018-05-15T08:17:50.320Z,-55.9334,-27.0281,10,5.4,mww,,35,5.676,0.88,us,us1000e5ac,2018-08-15T19:46:51.040Z,"86km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.9,1.7,0.078,16,reviewed,us,us
2018-05-14T18:14:47.390Z,-55.9159,-27.0565,10,5.5,mww,,26,5.656,1.16,us,us1000e4vp,2018-08-15T19:46:50.040Z,"87km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.2,1.6,0.083,14,reviewed,us,us
2018-05-14T14:41:42.620Z,-12.8307,45.6127,10,5.1,mb,,49,5.905,0.82,us,us1000e4qp,2018-08-15T19:46:50.040Z,"36km E of Pamandzi, Mayotte",earthquake,9.1,1.8,0.08,51,reviewed,us,us
2018-05-14T10:31:19.820Z,40.0942,142.6787,40.33,5,mb,,99,1.414,0.85,us,us1000e4md,2018-08-15T19:46:50.040Z,"80km NE of Miyako, Japan",earthquake,7.1,5,0.029,382,reviewed,us,us
2018-05-13T22:27:29.790Z,-29.4276,60.9295,10,5.2,mww,,30,9.465,0.78,us,us1000e4ac,2018-08-08T15:21:45.040Z,"Southwest Indian Ridge",earthquake,9.1,1.6,0.065,23,reviewed,us,us
2018-05-13T18:46:07.260Z,7.5491,93.6093,71.38,5,mb,,101,4.168,1.08,us,us1000e47e,2018-08-08T15:21:42.040Z,"56km SE of Mohean, India",earthquake,6.6,5.6,0.068,69,reviewed,us,us
2018-05-13T18:20:56.980Z,7.5435,93.6163,45.23,5.1,mww,,55,4.175,1.13,us,us1000e475,2018-08-08T15:21:42.040Z,"57km SE of Mohean, India",earthquake,6.2,2.3,0.071,19,reviewed,us,us
2018-05-13T15:33:31.340Z,5.3594,125.4392,169.41,5.2,mww,,43,1.704,1.14,us,us1000e453,2018-08-08T15:21:38.040Z,"5km SSW of Sarangani, Philippines",earthquake,7.6,5,0.053,34,reviewed,us,us
2018-05-13T05:50:33.200Z,-21.1637,-173.7972,10,5.5,mww,,79,4.187,1.07,us,us1000e3zd,2018-08-08T15:21:29.040Z,"121km E of `Ohonua, Tonga",earthquake,6.5,1.6,0.062,25,reviewed,us,us
2018-05-13T02:32:23.780Z,-5.9557,151.8012,10,5.3,mb,,42,1.789,0.65,us,us1000e3x1,2018-08-08T15:21:24.040Z,"184km SSW of Kokopo, Papua New Guinea",earthquake,7.4,1.7,0.035,274,reviewed,us,us
2018-05-12T20:32:50.000Z,-30.4665,-178.0217,57.39,5,mb,,84,1.22,0.7,us,us1000e3t0,2018-08-08T15:21:17.040Z,"133km S of Raoul Island, New Zealand",earthquake,10.7,5.6,0.09,39,reviewed,us,us
2018-05-12T16:49:37.350Z,38.4847,141.9287,43.99,5,mb,,94,1.087,1.19,us,us1000e3p8,2018-08-08T15:21:13.040Z,"55km E of Ishinomaki, Japan",earthquake,7,5.1,0.043,170,reviewed,us,us
2018-05-12T02:35:00.750Z,27.3326,-44.3171,10,5.1,mb,,74,21.837,0.64,us,us1000e3ew,2018-08-08T15:21:02.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.6,1.8,0.037,241,reviewed,us,us
2018-05-12T01:29:29.810Z,36.643,137.9022,9.94,5.1,mb,,49,0.261,0.67,us,us1000e3dv,2018-08-08T15:21:00.040Z,"16km NNE of Omachi, Japan",earthquake,4,3.1,0.04,199,reviewed,us,us
2018-05-11T20:56:31.760Z,6.1472,125.7636,127.1,5.1,mww,,19,0.934,0.99,us,us1000e37v,2018-08-08T15:20:55.040Z,"6km E of Lapuan, Philippines",earthquake,6.7,4,0.066,22,reviewed,us,us
2018-05-11T18:48:29.810Z,-16.1811,-72.2548,87.17,5,mb,,115,2.842,1.36,us,us1000e32f,2018-08-08T15:20:53.040Z,"31km SW of Lluta, Peru",earthquake,7.6,7.2,0.064,79,reviewed,us,us
2018-05-11T08:57:32.120Z,-6.6149,129.8374,188.16,5,mww,,43,1.987,0.61,us,us1000e2nf,2018-08-08T15:20:34.040Z,"220km NW of Saumlaki, Indonesia",earthquake,8.1,6.3,0.089,12,reviewed,us,us
2018-05-11T04:58:24.488Z,57.4703,-155.5934,63.2,5.3,ml,,,,0.83,ak,ak19433436,2018-08-08T15:20:30.040Z,"97km W of Larsen Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-05-11T01:19:44.450Z,-24.2078,-66.8762,171.31,5,mb,,25,1.729,0.77,us,us1000e2j5,2018-08-08T15:20:25.040Z,"56km W of San Antonio de los Cobres, Argentina",earthquake,6.7,2.3,0.03,343,reviewed,us,us
2018-05-10T22:52:11.190Z,3.4636,126.9295,35,5,mb,,87,2.709,1.28,us,us1000e2gt,2018-08-08T15:20:19.040Z,"226km NNW of Tobelo, Indonesia",earthquake,6.3,1.9,0.053,114,reviewed,us,us
2018-05-10T22:15:40.690Z,-22.2841,-179.5279,587.36,5.2,mww,,38,5.056,0.75,us,us1000e2gd,2018-08-08T15:20:18.040Z,"200km SSW of Ndoi Island, Fiji",earthquake,9.5,5.2,0.127,6,reviewed,us,us
2018-05-10T18:36:36.740Z,8.2692,-104.0115,10,5,mb,,178,10.651,1,us,us1000e289,2018-08-08T15:20:12.040Z,"Northern East Pacific Rise",earthquake,11.7,1.9,0.027,439,reviewed,us,us
2018-05-10T18:02:28.960Z,6.8698,123.762,535,5.9,mww,,22,1.814,1.18,us,us1000e26e,2018-08-08T15:20:12.040Z,"29km WNW of Gadung, Philippines",earthquake,7.8,1.9,0.038,66,reviewed,us,us
2018-05-10T14:08:36.740Z,36.5631,71.0575,199.4,5,mww,,20,0.681,1.03,us,us1000e205,2018-08-08T15:20:08.040Z,"38km SSE of Jarm, Afghanistan",earthquake,7.4,4.3,0.08,15,reviewed,us,us
2018-05-10T11:56:59.150Z,10.1723,125.6372,29,5.7,mww,,33,3.083,1.16,us,us1000e1yr,2018-08-08T15:20:07.040Z,"11km ESE of Libjo, Philippines",earthquake,6.9,1.9,0.073,18,reviewed,us,us
2018-05-10T08:39:50.020Z,0.9805,126.0704,23.58,5.4,mb,,64,1.312,0.86,us,us1000e1ub,2018-08-08T15:20:03.040Z,"111km ESE of Bitung, Indonesia",earthquake,7.1,4.8,0.051,134,reviewed,us,us
2018-05-09T21:25:58.830Z,-6.3375,104.9107,46.85,5.3,mww,,23,2.765,1.03,us,us1000e1mn,2018-08-08T15:19:55.040Z,"85km SSW of Padangcermin, Indonesia",earthquake,6.9,4.5,0.071,19,reviewed,us,us
2018-05-09T21:02:42.060Z,13.969,145.6779,95.59,5.4,mww,,23,0.872,0.76,us,us1000e1lx,2018-08-08T15:19:54.040Z,"55km ESE of Rota, Northern Mariana Islands",earthquake,6.8,4.3,0.06,27,reviewed,us,us
2018-05-09T15:00:15.750Z,52.2899,174.1979,44.9,5,mb,,107,0.444,1.02,us,us1000e1dg,2018-08-08T15:19:50.040Z,"48km S of Shemya Island, Alaska",earthquake,6.2,5.2,0.027,449,reviewed,us,us
2018-05-09T10:41:45.910Z,36.9942,71.3822,116,6.2,mww,,17,0.578,1.1,us,us1000e19e,2018-08-08T15:19:47.040Z,"36km NW of Ishkashim, Tajikistan",earthquake,6.4,1.8,0.05,39,reviewed,us,us
2018-05-09T07:57:54.950Z,-5.8822,151.7836,9,6,mww,,24,1.722,0.84,us,us1000e17w,2018-08-08T15:19:45.040Z,"177km SSW of Kokopo, Papua New Guinea",earthquake,3.2,1.8,0.046,45,reviewed,us,us
2018-05-09T03:23:26.710Z,33.1351,70.5177,19.35,5.4,mb,,49,1.863,0.66,us,us1000e15a,2018-08-08T15:19:43.040Z,"18km NNW of Bannu, Pakistan",earthquake,7.3,3.6,0.032,342,reviewed,us,us
2018-05-08T08:14:11.320Z,56.2956,-148.4314,6,5.5,mww,,85,2.715,0.73,us,us1000e0j1,2018-08-08T15:19:28.040Z,"293km ESE of Kodiak, Alaska",earthquake,5.6,1.8,0.041,56,reviewed,us,us
2018-05-07T19:25:38.580Z,-20.8441,-173.9186,10,5,mb,,106,4.145,1.16,us,us1000e04x,2018-08-08T15:19:19.040Z,"120km ENE of `Ohonua, Tonga",earthquake,10.7,1.8,0.042,179,reviewed,us,us
2018-05-07T08:08:19.820Z,-20.905,172.3103,10,5.6,mww,,50,4.034,0.81,us,us1000dzt7,2018-08-08T15:19:13.040Z,"167km N of Ile Hunter, New Caledonia",earthquake,8.2,1.7,0.069,20,reviewed,us,us
2018-05-06T20:00:48.630Z,39.6737,141.0775,96.72,5.1,mww,,24,1.114,0.84,us,us1000dzhr,2018-07-27T20:20:28.040Z,"7km WSW of Morioka-shi, Japan",earthquake,5,4.2,0.057,30,reviewed,us,us
2018-05-06T19:57:01.780Z,30.6925,51.483,10,5.3,mb,,42,7.047,0.89,us,us1000dzhm,2018-07-27T20:20:28.040Z,"10km WNW of Yasuj, Iran",earthquake,7,1.8,0.044,176,reviewed,us,us
2018-05-06T19:32:33.390Z,-43.8493,40.7599,10,5.2,mb,,30,15.404,1.13,us,us1000dzh5,2018-07-27T20:20:28.040Z,"Prince Edward Islands region",earthquake,11.6,1.8,0.07,68,reviewed,us,us
2018-05-06T19:02:22.360Z,13.1036,-88.0615,10,5.4,mww,,125,1.066,1.22,us,us1000dzgr,2018-07-27T20:20:28.040Z,"10km S of Intipuca, El Salvador",earthquake,6.5,1.9,0.05,38,reviewed,us,us
2018-05-06T14:44:20.410Z,-54.4581,-133.4062,10,5.1,mb,,69,31.179,0.71,us,us1000dzcw,2018-07-27T20:20:28.040Z,"Pacific-Antarctic Ridge",earthquake,14.4,1.8,0.079,52,reviewed,us,us
2018-05-06T12:44:28.080Z,13.2731,-87.9546,10,5.2,mww,,81,1.022,0.79,us,us1000dzau,2018-07-27T20:20:28.040Z,"10km WSW of Conchagua, El Salvador",earthquake,4.8,1.8,0.065,23,reviewed,us,us
2018-05-06T12:37:58.950Z,13.2236,-88.0338,10,5.2,mww,,60,1.093,0.92,us,us1000dzap,2018-07-27T20:20:28.040Z,"3km NE of Intipuca, El Salvador",earthquake,5.7,1.9,0.058,29,reviewed,us,us
2018-05-06T09:23:38.970Z,34.5599,96.5154,18.25,5,mb,,44,6.657,0.65,us,us1000dz95,2018-07-27T20:20:28.040Z,"178km NNW of Gyegu, China",earthquake,6,4.3,0.044,165,reviewed,us,us
2018-05-06T06:03:59.330Z,31.4438,140.1932,10,5.4,mww,,59,1.697,0.84,us,us1000dz72,2018-07-27T20:20:28.040Z,"185km SSE of Hachijo-jima, Japan",earthquake,2.8,1.8,0.063,24,reviewed,us,us
2018-05-06T05:10:01.780Z,-34.7077,-107.6167,10,5.5,mww,,162,28.366,0.56,us,us1000dz6a,2018-07-27T20:20:29.040Z,"Southern East Pacific Rise",earthquake,7.4,1.8,0.089,12,reviewed,us,us
2018-05-06T02:44:20.030Z,-34.2685,-72.268,12.08,5.2,mww,,72,0.79,0.67,us,us1000dz41,2018-07-27T20:20:42.040Z,"92km WNW of Santa Cruz, Chile",earthquake,1.9,2.8,0.055,32,reviewed,us,us
2018-05-06T00:01:13.180Z,37.3578,71.467,89.53,5.1,mwr,,42,0.23,0.64,us,us1000dz25,2018-07-27T20:20:29.040Z,"16km SSW of Khorugh, Tajikistan",earthquake,5.9,4,0.052,35,reviewed,us,us
2018-05-05T20:36:46.190Z,-21.3849,168.2798,11.83,5.1,mb,,88,0.251,0.76,us,us1000dyzj,2018-07-27T20:20:29.040Z,"44km ENE of Tadine, New Caledonia",earthquake,5.1,3.4,0.06,91,reviewed,us,us
2018-05-05T16:22:41.460Z,-5.8078,133.69,10,5,mb,,58,3.209,0.98,us,us1000dyvh,2018-07-27T20:20:29.040Z,"58km W of Dobo, Indonesia",earthquake,7.7,1.9,0.068,69,reviewed,us,us
2018-05-05T06:19:05.040Z,14.5708,123.9192,18,6.1,mww,,21,2.928,0.98,us,us1000dym9,2018-07-27T20:20:29.040Z,"64km NNW of Pandan, Philippines",earthquake,4.4,1.8,0.055,32,reviewed,us,us
2018-05-04T22:32:54.650Z,19.3181667,-154.9996667,5.81,6.9,mw,63,210,0.11,0.11,hv,hv70116556,2018-10-17T21:55:01.007Z,"19km SSW of Leilani Estates, Hawaii",earthquake,0.52,0.31,,10,reviewed,hv,hv
2018-05-04T21:32:44.060Z,19.3303333,-155.0175,6.48,5.73,ml,66,202,0.09,0.12,hv,hv70116411,2018-12-06T00:28:40.069Z,"18km SW of Leilani Estates, Hawaii",earthquake,0.46,0.3,0.146,30,reviewed,hv,hv
2018-05-04T15:16:56.210Z,16.2833,-98.9332,10,5,mb,,89,1.319,1.13,us,us1000dxxd,2018-07-27T20:20:30.040Z,"32km SW of Tecoanapa, Mexico",earthquake,4.3,1.9,0.029,372,reviewed,us,us
2018-05-04T07:47:04.070Z,-23.5166,-175.1313,10,5,mb,,88,6.231,1.21,us,us1000dxqm,2018-07-27T20:20:31.040Z,"242km S of `Ohonua, Tonga",earthquake,11.2,1.9,0.103,30,reviewed,us,us
2018-05-04T03:36:47.330Z,-24.3087,-111.6049,10,5.4,mb,,72,3.448,0.88,us,us1000dxnm,2018-07-27T20:20:31.040Z,"Easter Island region",earthquake,11.5,1.8,0.026,519,reviewed,us,us
2018-05-03T20:30:56.470Z,19.3388333,-155.0706667,6.47,5.06,mb,63,176,0.05361,0.11,hv,hv70112126,2018-12-06T02:36:33.735Z,"18km S of Fern Acres, Hawaii",earthquake,0.37,0.31,,22,reviewed,hv,hv
2018-05-02T15:45:30.910Z,-10.1018,160.9327,38.75,5.3,mb,,61,1.173,0.84,us,us1000dvxz,2018-07-27T20:20:32.040Z,"115km WNW of Kirakira, Solomon Islands",earthquake,3.7,5.8,0.034,295,reviewed,us,us
2018-05-02T10:13:19.820Z,52.6302,-32.105,10,5.3,mww,,83,11.206,0.72,us,us1000dvu2,2018-07-27T20:20:32.040Z,"Reykjanes Ridge",earthquake,9.6,1.9,0.071,19,reviewed,us,us
2018-05-02T06:32:49.020Z,-24.2723,-111.6328,10,6,mww,,38,3.492,1.21,us,us1000dw7i,2018-07-27T20:20:32.040Z,"Easter Island region",earthquake,10.3,1.8,0.058,29,reviewed,us,us
2018-05-02T06:31:32.060Z,-24.3311,-111.9198,10,5.5,mwb,,68,3.599,1.03,us,us1000dvrn,2018-07-27T20:20:32.040Z,"Easter Island region",earthquake,11,1.8,0.056,31,reviewed,us,us
2018-05-02T06:26:30.130Z,-24.4825,-112.1147,10,5,mb,,198,3.597,1.02,us,us1000dvrj,2018-07-27T20:20:32.040Z,"Easter Island region",earthquake,15,1.9,0.048,141,reviewed,us,us
2018-05-02T04:08:13.400Z,30.7048,51.4904,8,5.3,mww,,23,6.548,0.82,us,us1000dvqr,2018-07-27T20:20:32.040Z,"10km WNW of Yasuj, Iran",earthquake,6.8,1.8,0.061,26,reviewed,us,us
2018-05-02T00:17:12.710Z,-24.2467,-111.8303,10,5.5,mww,,143,3.617,0.69,us,us1000dvnc,2018-07-27T20:20:32.040Z,"Easter Island region",earthquake,12,1.9,0.071,19,reviewed,us,us
2018-05-01T23:47:04.380Z,24.0443,122.3081,19.26,5.1,mww,,73,0.664,0.93,us,us1000dvmt,2018-07-27T20:20:32.040Z,"71km E of Hualian, Taiwan",earthquake,4.4,3.4,0.069,20,reviewed,us,us
2018-05-01T21:09:19.600Z,1.8069,126.4925,29.65,5.2,mww,,32,1.349,0.77,us,us1000dvkw,2018-07-27T20:20:32.040Z,"149km NW of Kota Ternate, Indonesia",earthquake,6.6,3.4,0.073,18,reviewed,us,us
2018-05-01T19:47:53.620Z,-18.0199,-177.9375,585,5.9,mww,,28,3.828,1.05,us,us1000dvii,2018-07-27T20:20:32.040Z,"Fiji region",earthquake,8.7,1.9,0.052,35,reviewed,us,us
2018-05-01T17:15:37.770Z,-56.6396,-142.0113,10,5.9,mww,,56,27.391,1.07,us,us1000dvfv,2018-07-27T20:20:33.040Z,"Pacific-Antarctic Ridge",earthquake,12.4,1.8,0.06,27,reviewed,us,us
2018-05-01T16:33:27.910Z,-3.8074,137.0169,32.93,5.3,mb,,52,4.84,0.83,us,us1000dvdr,2018-07-27T20:20:33.040Z,"75km E of Enarotali, Indonesia",earthquake,6.5,4.6,0.044,176,reviewed,us,us
2018-05-01T12:45:31.050Z,-16.6385,177.145,10,5.6,mww,,39,1.401,1.12,us,us1000dvav,2018-07-27T20:20:33.040Z,"113km NNW of Lautoka, Fiji",earthquake,7.2,1.8,0.062,25,reviewed,us,us
2018-05-01T04:13:00.630Z,-29.8322,-177.4492,35,5.1,mb,,72,0.719,0.85,us,us1000dv63,2018-07-27T20:20:33.040Z,"76km SE of Raoul Island, New Zealand",earthquake,8.9,1.9,0.086,44,reviewed,us,us
2018-05-01T03:15:40.330Z,-29.4836,-177.0774,24.17,5.2,mb,,81,0.78,0.97,us,us1000dv5b,2018-07-27T20:20:33.040Z,"83km ESE of Raoul Island, New Zealand",earthquake,7.9,4,0.057,102,reviewed,us,us
2018-04-30T18:24:53.100Z,-15.9408,168.3762,266,5.8,mww,,21,4.929,1.2,us,us1000duuy,2018-07-27T20:20:33.040Z,"104km E of Lakatoro, Vanuatu",earthquake,8,1.9,0.052,36,reviewed,us,us
2018-04-29T22:23:05.950Z,-39.2647,46.1195,10,5.9,mww,,25,14.267,0.71,us,us1000dugu,2018-07-25T21:38:07.040Z,"Southwest Indian Ridge",earthquake,8.4,1.7,0.073,18,reviewed,us,us
2018-04-29T20:23:38.830Z,-18.7763,168.4803,56.04,5.2,mww,,96,2.307,1.33,us,us1000duf2,2018-07-25T21:38:05.040Z,"116km S of Port-Vila, Vanuatu",earthquake,9.4,5,0.066,22,reviewed,us,us
2018-04-29T12:29:52.480Z,10.9549,138.6863,10,5,mb,,100,6.584,0.59,us,us1000dua4,2018-07-25T21:37:58.040Z,"158km NNE of Rumung, Micronesia",earthquake,11.4,1.9,0.049,134,reviewed,us,us
2018-04-28T15:14:20.430Z,36.3125,71.1715,88.42,5.3,mww,,23,0.942,1.03,us,us1000du0d,2018-07-25T21:37:42.040Z,"47km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.2,4.4,0.078,16,reviewed,us,us
2018-04-28T01:48:19.270Z,-4.5834,153.3099,61.27,5.1,mb,,53,1.207,0.73,us,us1000dtry,2018-07-25T21:37:32.040Z,"33km ESE of Taron, Papua New Guinea",earthquake,7.4,5.5,0.056,105,reviewed,us,us
2018-04-26T16:55:58.340Z,-1.9046,139.7802,10,5.6,mww,,14,7.582,0.89,us,us1000dstu,2018-07-25T21:37:02.040Z,"120km NW of Abepura, Indonesia",earthquake,6.9,1.7,0.057,30,reviewed,us,us
2018-04-26T09:54:19.830Z,-7.3343,115.5685,360.63,5,mb,,35,1.8,1.19,us,us1000dsku,2018-07-25T21:36:58.040Z,"98km N of Sukadana, Indonesia",earthquake,8.1,6.3,0.058,95,reviewed,us,us
2018-04-25T17:00:15.990Z,-3.8619,129.7072,10,5.1,mb,,41,2.704,1.06,us,us1000ds56,2018-07-25T21:36:45.040Z,"105km SE of Amahai, Indonesia",earthquake,6.6,1.8,0.064,80,reviewed,us,us
2018-04-25T01:33:22.700Z,-17.0759,-171.8956,10,5,mb,,35,2.732,1.12,us,us1000drrr,2018-07-25T21:36:33.040Z,"233km ESE of Hihifo, Tonga",earthquake,4.7,1.8,0.06,90,reviewed,us,us
2018-04-25T00:06:56.610Z,70.8587,-6.3131,10,5.1,mww,,50,5.205,1.02,us,us1000drqf,2018-07-25T21:36:32.040Z,"88km E of Olonkinbyen, Svalbard and Jan Mayen",earthquake,7.1,1.8,0.044,50,reviewed,us,us
2018-04-24T21:57:00.420Z,-23.9432,179.8003,531.08,5.5,mww,,38,5.657,0.7,us,us1000drm0,2018-07-25T21:36:30.040Z,"South of the Fiji Islands",earthquake,9.3,4.1,0.073,18,reviewed,us,us
2018-04-24T21:38:04.540Z,-60.074,-31.3593,10,5,mb,,51,6.438,0.66,us,us1000drln,2018-07-25T21:36:30.040Z,"297km WSW of Bristol Island, South Sandwich Islands",earthquake,10.3,1.8,0.079,51,reviewed,us,us
2018-04-24T12:23:34.070Z,18.3623,96.1394,10,5.1,mww,,29,1.97,0.78,us,us1000dr8g,2018-07-25T21:36:22.040Z,"33km WSW of Pyu, Burma",earthquake,3.4,1.7,0.089,12,reviewed,us,us
2018-04-24T08:53:21.860Z,43.3482,145.7259,83,5.5,mww,,81,2.315,0.8,us,us1000dr71,2018-07-25T21:36:19.040Z,"12km ENE of Nemuro, Japan",earthquake,6.2,1.9,0.057,30,reviewed,us,us
2018-04-24T04:08:35.700Z,22.9621,94.6137,106.27,5.1,mww,,51,0.988,0.59,us,us1000dr4k,2018-07-25T21:36:17.040Z,"77km SSE of Mawlaik, Burma",earthquake,7.2,5.5,0.089,12,reviewed,us,us
2018-04-24T02:29:52.640Z,12.4928,-87.7466,47.28,5.6,mww,,56,0.709,0.92,us,us1000dr32,2018-07-25T21:36:15.040Z,"42km SW of Jiquilillo, Nicaragua",earthquake,6,4,0.048,42,reviewed,us,us
2018-04-24T00:34:31.180Z,37.5963,38.5142,10,5.2,mww,,30,1.122,0.92,us,us1000dr1j,2018-07-25T21:36:13.040Z,"3km ENE of Samsat, Turkey",earthquake,5.4,1.7,0.089,12,reviewed,us,us
2018-04-23T15:42:09.790Z,5.1865,-75.5438,110.03,5.3,mww,,21,1.264,0.95,us,us1000dqpz,2018-07-25T21:36:05.040Z,"3km NW of Neira, Colombia",earthquake,6.8,4.1,0.048,42,reviewed,us,us
2018-04-23T08:13:58.060Z,-1.2872,138.425,10,5.5,mww,,13,6.381,0.89,us,us1000dqk1,2018-07-25T21:35:58.040Z,"282km WNW of Abepura, Indonesia",earthquake,6.8,1.6,0.061,26,reviewed,us,us
2018-04-23T07:37:11.310Z,-6.3107,123.6455,652.53,5.5,mww,,38,2.699,1.04,us,us1000dqj3,2018-07-25T21:35:57.040Z,"148km SE of Baubau, Indonesia",earthquake,8.7,4.3,0.066,22,reviewed,us,us
2018-04-23T04:05:15.020Z,0.566,125.6288,42.46,5.4,mb,,22,1.749,1.04,us,us1000dqh6,2018-07-25T21:35:55.040Z,"109km SSE of Bitung, Indonesia",earthquake,4.9,4.9,0.036,257,reviewed,us,us
2018-04-23T02:58:42.640Z,-3.181,139.7937,82.9,5,mww,,20,7.538,1.1,us,us1000dqgv,2018-07-25T21:35:54.040Z,"106km SW of Abepura, Indonesia",earthquake,8,4.9,0.139,5,reviewed,us,us
2018-04-22T16:59:16.000Z,-15.4634,-174.4837,10,5.6,mww,,58,5.644,0.95,us,us1000dqc2,2018-07-17T02:05:35.040Z,"95km NW of Hihifo, Tonga",earthquake,10.7,1.8,0.071,19,reviewed,us,us
2018-04-22T10:45:47.510Z,-56.4498,-26.6193,49.01,5,mb,,46,6.031,0.67,us,us1000dq9t,2018-07-17T02:05:35.040Z,"45km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11,5,0.092,38,reviewed,us,us
2018-04-21T19:44:17.080Z,-48.9461,123.5911,10,5.8,mww,,51,16.696,0.74,us,us1000dq0e,2018-07-17T02:05:34.040Z,"Western Indian-Antarctic Ridge",earthquake,10.2,1.7,0.048,41,reviewed,us,us
2018-04-21T17:01:55.970Z,26.4634,141.5756,72.44,5,mb,,91,0.832,1.05,us,us1000dpy6,2018-07-17T02:05:34.040Z,"93km SW of Chichi-shima, Japan",earthquake,7.6,5.6,0.03,356,reviewed,us,us
2018-04-21T09:47:18.210Z,35.5014,141.0884,21.69,5.1,mww,,96,2.375,0.68,us,us1000dpt0,2018-07-17T02:05:34.040Z,"34km SE of Hasaki, Japan",earthquake,6.3,3.9,0.062,25,reviewed,us,us
2018-04-20T22:29:24.470Z,18.3221,96.1596,17.07,5,mww,,21,1.973,0.68,us,us1000dpmh,2018-07-17T02:05:33.040Z,"33km WSW of Pyu, Burma",earthquake,4.6,3.3,0.075,17,reviewed,us,us
2018-04-20T19:30:37.520Z,-29.947,-176.2193,10,5,mb,,55,1.645,0.89,us,us1000dpih,2018-07-17T02:05:33.040Z,"179km ESE of Raoul Island, New Zealand",earthquake,5.2,1.7,0.055,108,reviewed,us,us
2018-04-19T23:59:55.640Z,-22.6501,-174.5778,10,5.3,mb,,38,5.617,1.04,us,us1000dnyd,2018-07-17T02:05:32.040Z,"150km SSE of `Ohonua, Tonga",earthquake,7.2,1.4,0.034,296,reviewed,us,us
2018-04-19T21:09:17.000Z,-42.7797,42.1877,10,6,mww,,20,15.638,0.83,us,us1000dnuj,2018-07-17T02:05:32.040Z,"Prince Edward Islands region",earthquake,9.6,1.7,0.042,54,reviewed,us,us
2018-04-19T06:34:46.820Z,28.3291,51.6106,10,5.5,mww,,43,5.315,0.8,us,us1000dngn,2018-07-17T02:05:31.040Z,"103km SE of Bandar Bushehr, Iran",earthquake,7.1,1.8,0.069,20,reviewed,us,us
2018-04-18T13:07:20.180Z,-0.4104,-6.5808,10,5,mww,,54,7.241,0.8,us,us2000e23j,2018-07-17T02:05:30.040Z,"South Atlantic Ocean",earthquake,9.4,1.8,0.127,6,reviewed,us,us
2018-04-18T12:50:09.140Z,-24.8006,-13.2875,10,5.1,mb,,80,34.542,0.67,us,us2000e23a,2018-07-17T02:05:30.040Z,"Southern Mid-Atlantic Ridge",earthquake,8.3,1.9,0.092,38,reviewed,us,us
2018-04-18T07:06:56.160Z,-3.6625,131.3943,17.69,5.1,mww,,28,1.128,0.91,us,us2000e20s,2018-07-17T02:05:29.040Z,"267km NW of Tual, Indonesia",earthquake,6,1.7,0.071,19,reviewed,us,us
2018-04-18T06:16:01.880Z,5.1399,-82.5605,10,5.4,mww,,76,3.335,1.17,us,us2000e20d,2018-07-17T02:05:29.040Z,"South of Panama",earthquake,6.9,1.9,0.048,42,reviewed,us,us
2018-04-18T05:31:58.360Z,11.861,142.1658,21.45,5.2,mww,,24,14.749,1,us,us2000e1zx,2018-07-17T02:05:29.040Z,"293km NE of Fais, Micronesia",earthquake,9.1,3.9,0.065,23,reviewed,us,us
2018-04-17T23:43:04.200Z,-55.1466,-28.483,10,5,mb,,125,4.721,0.68,us,us2000e1x2,2018-07-17T02:05:29.040Z,"190km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.2,1.9,0.098,33,reviewed,us,us
2018-04-17T13:46:04.530Z,-21.4208,-68.8527,104.34,5,mww,,40,0.52,0.74,us,us2000e1hq,2018-07-17T02:05:28.040Z,"116km N of Calama, Chile",earthquake,5.7,4,0.073,18,reviewed,us,us
2018-04-17T06:44:01.920Z,-3.5876,131.3251,10,5.1,mb,,45,1.136,1.02,us,us2000e1e2,2018-07-17T02:05:28.040Z,"269km E of Amahai, Indonesia",earthquake,7.1,1.8,0.049,136,reviewed,us,us
